participant_id;age;int_partner_join;auc;video_quality_mean;video_quality_sd;head_rotation_mean;pitch_mean;yaw_mean;n;int_partner_mother;int_partner_father
41;0;1;0,867811146569410;0,662685330204962;0,0316826256147097;6,08018240675216;9,88118514994606;2,27917966355825;1854;1;0
41;0;2;0,514921567248171;0,618166956273764;0,0111931060948676;7,05117119836122;10,51756699185225;3,58477540487018;1841;0;0
41;1;0;0,868180568418615;0,635981443489755;0,0459246348366839;6,44175980243754;6,96127641090549;5,92224319396960;1513;0;1
41;1;1;0,729364383767885;0,614314500655201;0,0631804677722750;8,34622783178952;9,25107894239312;7,44137672118591;1221;1;0
41;1;2;0,797496343164268;0,608706630037547;0,0583557854432409;11,02667409876095;9,56758655608260;12,48576164143930;799;0;0
42;1;0;0,997770270270270;0,635970660693642;0,0583281532654126;6,71395411011994;8,62748642243642;4,80042179780347;346;0;1
42;1;1;0,956718522561863;0,590925572294618;0,0160695461139814;13,20425884595099;21,69211822152975;4,71639947037224;1765;1;0
42;1;2;0,586374886431279;0,593803057550535;0,0411574700676233;10,06083523555410;13,53065774007729;6,59101273103092;1682;0;0
43;0;0;0,882248058417649;0,612922334617855;0,0400899087747811;14,00370308278420;11,84556030603083;16,16184585953757;1557;0;1
43;0;1;0,905899792578260;0,603946325237530;0,0464012256646905;12,58300783265439;15,39291203182898;9,77310363347981;1684;1;0
43;0;2;0,931010912579446;0,614126549072513;0,0361287721425538;11,77956072074480;15,06228839347948;8,49683304801012;1779;0;0
44;0;0;0,800490279686836;0,626241981504178;0,0441581710668145;7,24473486409471;6,48387331148747;8,00559641670195;1795;0;1
44;0;1;0,846641273783962;0,603321758978979;0,0304214701721793;9,57588968308679;6,38322240505105;12,76855696112252;1665;1;0
44;0;2;0,513698664386473;0,613419458130312;0,0231926506344683;7,79953372428159;7,53277618334957;8,06629126521360;1765;0;0
44;1;0;0,949165735946120;0,627953070756302;0,0501638895368508;10,11876493275630;7,46170173341176;12,77582813210084;595;0;1
44;1;1;0,663407684952091;0,626181028458498;0,0557834883023037;11,33060963204941;9,87731131483399;12,78390794926482;1265;1;0
44;1;2;0,627565432952842;0,643927093211334;0,0408128026050635;7,00517101584770;7,08863103390732;6,92171099778808;1694;0;0
45;0;0;0,723157074291340;0,630389482525510;0,0283319197053462;7,46020151500446;3,85367774582526;11,06672528418367;1568;0;1
45;0;1;0,613265221924672;0,617145918368902;0,0391067812977255;7,12146458949657;3,46351980844055;10,77940937055259;1312;1;0
45;0;2;0,913795847829547;0,625917250057405;0,0364156150719995;8,47648121667193;3,85143260677095;13,10152982657291;1742;0;0
46;0;0;0,895027319578744;0,650042260312688;0,0312066311556080;4,61243824558328;2,86851859693265;6,35635789423391;1663;0;1
46;0;1;0,774294446450135;0,616755664997248;0,0288619182199157;6,48730257847881;4,33875666740341;8,63584848955421;1817;1;0
46;0;2;0,766779601612244;0,570283282372323;0,0175526151535868;3,16882819768287;3,40257101619605;2,93508537916969;1821;0;0
46;1;1;0,891841888765853;0,637983306823144;0,0240039891127281;4,87461886149099;4,33888227064956;5,41035545233242;1832;1;0
46;1;2;0,863004588554529;0,651049085641605;0,0516014194960206;6,76123089063906;6,72087431479819;6,80158746647993;1769;0;0
47;0;0;0,964182194616977;0,673877877183320;0,0362257077470193;11,61787201322463;6,70296697832415;16,53277704812510;1271;0;1
47;0;1;0,837365314402247;0,686319968596395;0,0406239487691849;3,99137191202649;4,10354952072256;3,87919430333042;1831;1;0
47;0;2;0,922084276777833;0,635967512635379;0,0714162956577973;13,06353200719531;15,73279986703971;10,39426414735090;1385;0;0
47;1;0;0,575683521431322;0,574018387375000;0,0555876537182064;11,17294494316875;13,59322086292500;8,75266902341250;800;0;1
47;1;1;0,929254571026723;0,617027439169909;0,0928858155689239;16,37279080483139;16,46692716415046;16,27865444551232;771;1;0
47;1;2;0,947769056657038;0,636341941064426;0,0592181777713482;11,31480661266947;10,87995764327171;11,74965558206723;1785;0;0
48;0;0;0,813074792378026;0,610676218526663;0,0209076924975549;9,86539299796592;13,76660206767455;5,96418392825728;1819;0;1
48;0;1;0,773397187993346;0,613838926253521;0,0233110513150967;8,38570163157183;10,01020046861972;6,76120279452394;1775;1;0
48;0;2;0,799800967175133;0,625183571231364;0,0221892882744038;8,27707973672474;14,15628322633904;2,39787624711044;1811;0;0
48;1;0;0,719271038005951;0,639877714799154;0,0452697427832861;12,67104369439218;16,07182024723044;9,27026714155391;946;0;1
